bc_label,model_output,row_num,dist,abs_dist
4,4,row23422,0,0
12,12,row11731,0,0
6,6,row18883,0,0
6,6,row16034,0,0
7,7,row22426,0,0
6,6,row20055,0,0
9,9,row08513,0,0
2,2,row01544,0,0
6,6,row19393,0,0
12,12,row11907,0,0
2,2,row01464,0,0
2,2,row00977,0,0
3,3,row02360,0,0
6,6,row15915,0,0
12,12,row10998,0,0
12,12,row11857,0,0
3,3,row02288,0,0
7,7,row21669,0,0
1,1,row00805,0,0
7,7,row22459,0,0
4,4,row02734,0,0
7,7,row20631,0,0
6,6,row05681,0,0
7,7,row22029,0,0
11,11,row10749,0,0
8,8,row13833,0,0
11,11,row10921,0,0
5,5,row13198,0,0
0,0,row00177,0,0
4,4,row02930,0,0
4,4,row23498,0,0
10,10,row09260,0,0
3,3,row01967,0,0
12,12,row12243,0,0
8,8,row07273,0,0
6,6,row05574,0,0
7,7,row20593,0,0
6,6,row19166,0,0
6,6,row05000,0,0
4,4,row23193,0,0
0,0,row00305,0,0
7,7,row21911,0,0
0,0,row00117,0,0
2,2,row01226,0,0
8,8,row17734,0,0
9,9,row17849,0,0
0,0,row00352,0,0
2,2,row01664,0,0
8,8,row14618,0,0
7,7,row22036,0,0
8,8,row14820,0,0
3,3,row02191,0,0
6,6,row15920,0,0
1,1,row00558,0,0
6,6,row04496,0,0
10,10,row09329,0,0
6,6,row05529,0,0
7,7,row22137,0,0
12,12,row11066,0,0
2,2,row01440,0,0
12,12,row12114,0,0
12,12,row12128,0,0
4,4,row23209,0,0
4,4,row23606,0,0
11,11,row09745,0,0
2,2,row01673,0,0
6,6,row05385,0,0
4,4,row02942,0,0
7,7,row22929,0,0
8,8,row07214,0,0
12,12,row11598,0,0
7,7,row12407,0,0
0,0,row00225,0,0
11,11,row10191,0,0
3,3,row02268,0,0
12,12,row12091,0,0
7,7,row21803,0,0
6,6,row19382,0,0
0,0,row00064,0,0
1,1,row00556,0,0
2,2,row01207,0,0
9,9,row18653,0,0
10,10,row08956,0,0
8,8,row14337,0,0
7,7,row21985,0,0
7,7,row20694,0,0
11,11,row10236,0,0
7,7,row21835,0,0
0,0,row00265,0,0
8,8,row14647,0,0
3,3,row02355,0,0
4,4,row02681,0,0
5,5,row13780,0,0
2,2,row01210,0,0
6,6,row04683,0,0
11,11,row10385,0,0
7,7,row06524,0,0
11,11,row10044,0,0
8,8,row16704,0,0
2,2,row01224,0,0
5,5,row13164,0,0
11,11,row09822,0,0
2,2,row01601,0,0
12,12,row11155,0,0
7,7,row06388,0,0
9,9,row17916,0,0
9,9,row17921,0,0
7,7,row20764,0,0
7,7,row20965,0,0
9,9,row07822,0,0
9,9,row08252,0,0
6,6,row05782,0,0
6,6,row05042,0,0
7,7,row06171,0,0
5,5,row04120,0,0
7,7,row20623,0,0
1,1,row00772,0,0
4,4,row03319,0,0
0,0,row00013,0,0
9,9,row08245,0,0
3,3,row01794,0,0
0,0,row00108,0,0
12,12,row11239,0,0
12,12,row11468,0,0
12,12,row11539,0,0
12,12,row11939,0,0
8,8,row07622,0,0
9,9,row08085,0,0
6,6,row19177,0,0
6,6,row19423,0,0
12,12,row11156,0,0
11,11,row10807,0,0
9,9,row17879,0,0
8,8,row14245,0,0
7,7,row12530,0,0
2,2,row01764,0,0
5,5,row04372,0,0
12,12,row11486,0,0
2,2,row00992,0,0
12,12,row11932,0,0
6,6,row15969,0,0
8,8,row13805,0,0
8,8,row17401,0,0
8,8,row15051,0,0
10,10,row09146,0,0
10,10,row09276,0,0
0,0,row00160,0,0
8,8,row14857,0,0
7,7,row22761,0,0
1,1,row00725,0,0
12,12,row12132,0,0
4,4,row23594,0,0
5,5,row04184,0,0
6,6,row15250,0,0
2,2,row01409,0,0
9,9,row18492,0,0
3,3,row01983,0,0
2,2,row01250,0,0
9,9,row08147,0,0
8,8,row17354,0,0
8,8,row14752,0,0
7,7,row22090,0,0
12,12,row11635,0,0
7,7,row21922,0,0
8,8,row07028,0,0
2,2,row01501,0,0
1,1,row00717,0,0
4,4,row23567,0,0
0,0,row00235,0,0
12,12,row11529,0,0
6,6,row04785,0,0
7,7,row22735,0,0
1,1,row00895,0,0
11,11,row10878,0,0
4,4,row03050,0,0
4,4,row02631,0,0
10,10,row09467,0,0
12,12,row12117,0,0
6,6,row16551,0,0
11,11,row09865,0,0
6,6,row16172,0,0
7,7,row22596,0,0
2,2,row01260,0,0
10,10,row09326,0,0
6,6,row15665,0,0
5,5,row13249,0,0
10,10,row08794,0,0
2,2,row01349,0,0
2,2,row01688,0,0
8,8,row07275,0,0
5,5,row03652,0,0
3,3,row02382,0,0
7,7,row12529,0,0
8,8,row15114,0,0
8,8,row17017,0,0
9,9,row18510,0,0
6,6,row05148,0,0
7,7,row20828,0,0
2,2,row01080,0,0
4,4,row02633,0,0
11,11,row10867,0,0
10,10,row09197,0,0
3,3,row02018,0,0
3,3,row02109,0,0
11,11,row10660,0,0
6,6,row20284,0,0
12,12,row12125,0,0
11,11,row10753,0,0
4,4,row03210,0,0
1,1,row00851,0,0
11,11,row09787,0,0
12,12,row12182,0,0
6,6,row19256,0,0
11,11,row09641,0,0
4,4,row23267,0,0
2,2,row01350,0,0
9,9,row18182,0,0
12,12,row11382,0,0
2,2,row01487,0,0
10,10,row09303,0,0
12,12,row11561,0,0
12,12,row11886,0,0
6,6,row04864,0,0
8,8,row07481,0,0
3,3,row02359,0,0
7,7,row12747,0,0
11,11,row10620,0,0
6,6,row15228,0,0
11,11,row10856,0,0
12,12,row11295,0,0
8,8,row16698,0,0
7,7,row22715,0,0
9,9,row17862,0,0
1,1,row00474,0,0
11,11,row10708,0,0
5,5,row03812,0,0
5,5,row13603,0,0
10,10,row09453,0,0
7,7,row06638,0,0
7,7,row22008,0,0
10,10,row09222,0,0
7,7,row06760,0,0
6,6,row15339,0,0
4,4,row03189,0,0
6,6,row19085,0,0
12,12,row12077,0,0
5,5,row03630,0,0
12,12,row11159,0,0
12,12,row12034,0,0
3,3,row01877,0,0
6,6,row15560,0,0
6,6,row04735,0,0
11,11,row10213,0,0
4,4,row23408,0,0
3,3,row01924,0,0
6,6,row18901,0,0
6,6,row19873,0,0
4,4,row02963,0,0
11,11,row10672,0,0
0,0,row00441,0,0
2,2,row00960,0,0
10,10,row09093,0,0
7,7,row21990,0,0
12,12,row12255,0,0
12,12,row11926,0,0
1,1,row00715,0,0
10,10,row09055,0,0
9,9,row07818,0,0
1,1,row00689,0,0
7,7,row06335,0,0
8,8,row17133,0,0
4,4,row23713,0,0
11,11,row10752,0,0
7,7,row20598,0,0
9,9,row18153,0,0
2,2,row01337,0,0
2,2,row01779,0,0
3,3,row02270,0,0
0,0,row00139,0,0
8,8,row14162,0,0
7,7,row21920,0,0
8,8,row07159,0,0
6,6,row04698,0,0
10,10,row09294,0,0
9,9,row07827,0,0
12,12,row11039,0,0
9,9,row07955,0,0
8,8,row14135,0,0
9,9,row17958,0,0
5,5,row13616,0,0
12,12,row11121,0,0
9,9,row08601,0,0
6,6,row20471,0,0
7,7,row06522,0,0
6,6,row20048,0,0
12,12,row10989,0,0
10,10,row09144,0,0
6,6,row05684,0,0
3,3,row01798,0,0
12,12,row11936,0,0
12,12,row11415,0,0
12,12,row11372,0,0
5,5,row13116,0,0
4,4,row03082,0,0
4,4,row23306,0,0
11,11,row09765,0,0
2,2,row01370,0,0
10,10,row09116,0,0
3,3,row02272,0,0
12,12,row11277,0,0
7,7,row20875,0,0
1,1,row00518,0,0
5,5,row13607,0,0
4,4,row23521,0,0
4,4,row23446,0,0
5,5,row04393,0,0
8,8,row07489,0,0
6,6,row19032,0,0
8,8,row07597,0,0
12,12,row12237,0,0
11,11,row10082,0,0
3,3,row02260,0,0
5,5,row13362,0,0
6,6,row19013,0,0
7,7,row20664,0,0
9,9,row07856,0,0
11,11,row10218,0,0
8,8,row14730,0,0
7,7,row22831,0,0
11,11,row10396,0,0
5,5,row03571,0,0
10,10,row09170,0,0
2,2,row01199,0,0
1,1,row00908,0,0
6,6,row16525,0,0
5,5,row03469,0,0
8,8,row14267,0,0
6,6,row16301,0,0
11,11,row09818,0,0
7,7,row22561,0,0
6,6,row04874,0,0
4,4,row23480,0,0
11,11,row09678,0,0
8,8,row17344,0,0
4,4,row23248,0,0
12,12,row11015,0,0
9,9,row07934,0,0
11,11,row10411,0,0
9,9,row07727,0,0
6,6,row20333,0,0
4,4,row23183,0,0
6,6,row19871,0,0
10,10,row09468,0,0
7,7,row22154,0,0
7,7,row22405,0,0
6,6,row15309,0,0
12,12,row11222,0,0
6,6,row19257,0,0
7,7,row21602,0,0
6,6,row19903,0,0
9,9,row08593,0,0
5,5,row04421,0,0
7,7,row12970,0,0
11,11,row10209,0,0
5,5,row03990,0,0
7,7,row20984,0,0
7,7,row20884,0,0
1,1,row00807,0,0
2,2,row01034,0,0
12,12,row12137,0,0
6,6,row16256,0,0
12,12,row11625,0,0
11,11,row10712,0,0
5,5,row04397,0,0
6,6,row19727,0,0
5,5,row03735,0,0
0,0,row00197,0,0
6,6,row05074,0,0
8,8,row07266,0,0
7,7,row12544,0,0
11,11,row10350,0,0
8,8,row16945,0,0
9,9,row07999,0,0
12,12,row11371,0,0
5,5,row13103,0,0
11,11,row10724,0,0
11,11,row09819,0,0
8,8,row13970,0,0
8,8,row07426,0,0
12,12,row11617,0,0
7,7,row22483,0,0
11,11,row10005,0,0
4,4,row23197,0,0
6,6,row05294,0,0
8,8,row14891,0,0
0,0,row00447,0,0
6,6,row15647,0,0
7,7,row22663,0,0
1,1,row00905,0,0
6,6,row18812,0,0
6,6,row19932,0,0
8,8,row14041,0,0
6,6,row06011,0,0
12,12,row11184,0,0
8,8,row14036,0,0
6,6,row18663,0,0
9,9,row18589,0,0
10,10,row08824,0,0
8,8,row17293,0,0
12,12,row11444,0,0
7,7,row20689,0,0
6,6,row18908,0,0
2,2,row01657,0,0
6,6,row05626,0,0
1,1,row00563,0,0
0,0,row00274,0,0
10,10,row08696,0,0
4,4,row23285,0,0
5,5,row03702,0,0
8,8,row14954,0,0
6,6,row05614,0,0
7,7,row22421,0,0
9,9,row07760,0,0
0,0,row00232,0,0
5,5,row03552,0,0
12,12,row12047,0,0
8,8,row14328,0,0
6,6,row16192,0,0
3,3,row01943,0,0
8,8,row13812,0,0
10,10,row09525,0,0
1,1,row00869,0,0
8,8,row16736,0,0
7,7,row20702,0,0
1,1,row00531,0,0
10,10,row09111,0,0
8,8,row17343,0,0
8,8,row16990,0,0
0,0,row00089,0,0
9,9,row18048,0,0
11,11,row10154,0,0
8,8,row16865,0,0
4,4,row02975,0,0
6,6,row19555,0,0
11,11,row09908,0,0
7,7,row06768,0,0
11,11,row10792,0,0
12,12,row11395,0,0
6,6,row18817,0,0
0,0,row00002,0,0
7,7,row20940,0,0
4,4,row23402,0,0
4,4,row23537,0,0
12,12,row11553,0,0
5,5,row04281,0,0
1,1,row00599,0,0
12,12,row12308,0,0
6,6,row15480,0,0
5,5,row13781,0,0
0,0,row00395,0,0
10,10,row09039,0,0
8,8,row13981,0,0
8,8,row07525,0,0
1,1,row00511,0,0
3,3,row02086,0,0
7,7,row20959,0,0
6,6,row15244,0,0
2,2,row01031,0,0
6,6,row16518,0,0
12,12,row11899,0,0
12,12,row11032,0,0
1,1,row00702,0,0
10,10,row09126,0,0
10,10,row08809,0,0
0,0,row00195,0,0
9,9,row18480,0,0
2,2,row01493,0,0
12,12,row11809,0,0
10,10,row08681,0,0
4,4,row23645,0,0
10,10,row08724,0,0
10,10,row08774,0,0
5,5,row04124,0,0
6,6,row20213,0,0
8,8,row14749,0,0
3,3,row01939,0,0
6,6,row19190,0,0
8,8,row13863,0,0
4,4,row23415,0,0
11,11,row10031,0,0
8,8,row14371,0,0
2,2,row01739,0,0
3,3,row01966,0,0
9,9,row08060,0,0
2,2,row01512,0,0
4,4,row03206,0,0
7,7,row22502,0,0
7,7,row21906,0,0
7,7,row21956,0,0
5,5,row13379,0,0
7,7,row23063,0,0
12,12,row11389,0,0
11,11,row10802,0,0
4,4,row23274,0,0
0,0,row00004,0,0
12,12,row11574,0,0
1,1,row00809,0,0
9,9,row18542,0,0
10,10,row08721,0,0
12,12,row11894,0,0
4,4,row02979,0,0
2,2,row01176,0,0
11,11,row09710,0,0
8,8,row07208,0,0
1,1,row00790,0,0
7,7,row22313,0,0
7,7,row21951,0,0
7,7,row22749,0,0
8,8,row17101,0,0
11,11,row10847,0,0
5,5,row04014,0,0
7,7,row22365,0,0
6,6,row04858,0,0
11,11,row10492,0,0
9,9,row17868,0,0
8,8,row15081,0,0
7,7,row21523,0,0
4,4,row03042,0,0
8,8,row07059,0,0
7,7,row21347,0,0
4,4,row23216,0,0
6,6,row05315,0,0
11,11,row10880,0,0
7,7,row21011,0,0
4,4,row23313,0,0
12,12,row11375,0,0
7,7,row22111,0,0
6,6,row20424,0,0
8,8,row14112,0,0
2,2,row01171,0,0
0,0,row00215,0,0
5,5,row03405,0,0
2,2,row01527,0,0
8,8,row07331,0,0
1,1,row00504,0,0
4,4,row02715,0,0
7,7,row20845,0,0
10,10,row09090,0,0
6,6,row15516,0,0
3,3,row01941,0,0
6,6,row19672,0,0
6,6,row05844,0,0
5,5,row13547,0,0
10,10,row09048,0,0
6,6,row04494,0,0
11,11,row10403,0,0
12,12,row11942,0,0
2,2,row00974,0,0
7,7,row12451,0,0
3,3,row01973,0,0
8,8,row17083,0,0
6,6,row18742,0,0
7,7,row20679,0,0
6,6,row15683,0,0
7,7,row22177,0,0
9,9,row08223,0,0
7,7,row22861,0,0
7,7,row21946,0,0
6,6,row19905,0,0
9,9,row18376,0,0
7,7,row06141,0,0
7,7,row20643,0,0
12,12,row12107,0,0
8,8,row14686,0,0
10,10,row09313,0,0
10,10,row08898,0,0
8,8,row14627,0,0
7,7,row20798,0,0
11,11,row09759,0,0
3,3,row02420,0,0
5,5,row04454,0,0
12,12,row12082,0,0
12,12,row11072,0,0
11,11,row10083,0,0
9,9,row08136,0,0
2,2,row01297,0,0
2,2,row00997,0,0
11,11,row10881,0,0
3,3,row02149,0,0
5,5,row04412,0,0
6,6,row15414,0,0
2,2,row01390,0,0
6,6,row04872,0,0
12,12,row11995,0,0
2,2,row01770,0,0
6,6,row19851,0,0
12,12,row12233,0,0
9,9,row07880,0,0
3,3,row02429,0,0
11,11,row09885,0,0
7,7,row22056,0,0
6,6,row05257,0,0
7,7,row20901,0,0
6,6,row15987,0,0
5,5,row03450,0,0
2,2,row01030,0,0
8,8,row14587,0,0
9,9,row08592,0,0
8,8,row17283,0,0
6,6,row05532,0,0
5,5,row13345,0,0
4,4,row03211,0,0
7,7,row22682,0,0
7,7,row20799,0,0
5,5,row03579,0,0
12,12,row12187,0,0
11,11,row10609,0,0
5,5,row13573,0,0
12,12,row11128,0,0
8,8,row14468,0,0
6,6,row04644,0,0
10,10,row08764,0,0
11,11,row09769,0,0
6,6,row05334,0,0
8,8,row16873,0,0
8,8,row14133,0,0
0,0,row00172,0,0
1,1,row00485,0,0
8,8,row14946,0,0
12,12,row12115,0,0
9,9,row07959,0,0
3,3,row01897,0,0
0,0,row00365,0,0
9,9,row08297,0,0
9,9,row08354,0,0
6,6,row15542,0,0
7,7,row20952,0,0
9,9,row18383,0,0
7,7,row21474,0,0
6,6,row18681,0,0
7,7,row21625,0,0
8,8,row07279,0,0
7,7,row22221,0,0
7,7,row20893,0,0
7,7,row20678,0,0
2,2,row01778,0,0
11,11,row10711,0,0
12,12,row12210,0,0
2,2,row01367,0,0
11,11,row10081,0,0
4,4,row23396,0,0
8,8,row17091,0,0
9,9,row17991,0,0
8,8,row15078,0,0
2,2,row01391,0,0
8,8,row13973,0,0
12,12,row11512,0,0
9,9,row17899,0,0
9,9,row18292,0,0
6,6,row20091,0,0
11,11,row10848,0,0
6,6,row19929,0,0
1,1,row00824,0,0
7,7,row21014,0,0
10,10,row08972,0,0
6,6,row20218,0,0
6,6,row05454,0,0
7,7,row22135,0,0
11,11,row10416,0,0
9,9,row08284,0,0
11,11,row09948,0,0
5,5,row03642,0,0
8,8,row14142,0,0
6,6,row05129,0,0
7,7,row22916,0,0
2,2,row01706,0,0
12,12,row11606,0,0
6,6,row19330,0,0
6,6,row15571,0,0
6,6,row20466,0,0
12,12,row12262,0,0
12,12,row11208,0,0
6,6,row05159,0,0
4,4,row03060,0,0
4,4,row23529,0,0
8,8,row17371,0,0
8,8,row14862,0,0
12,12,row11225,0,0
7,7,row06671,0,0
4,4,row23683,0,0
12,12,row11572,0,0
11,11,row10458,0,0
4,4,row23674,0,0
8,8,row15019,0,0
6,6,row05899,0,0
8,8,row14796,0,0
4,4,row02714,0,0
5,5,row13331,0,0
11,11,row10163,0,0
6,6,row20382,0,0
5,5,row03572,0,0
12,12,row11784,0,0
7,7,row23076,0,0
6,6,row04710,0,0
6,6,row05896,0,0
8,8,row07445,0,0
2,2,row01304,0,0
12,12,row11670,0,0
11,11,row09760,0,0
12,12,row12173,0,0
7,7,row20675,0,0
7,7,row20693,0,0
8,8,row07087,0,0
6,6,row15321,0,0
7,7,row22401,0,0
6,6,row16167,0,0
7,7,row06451,0,0
12,12,row11408,0,0
7,7,row22530,0,0
4,4,row23337,0,0
2,2,row01354,0,0
2,2,row01448,0,0
5,5,row04407,0,0
12,12,row11010,0,0
7,7,row21427,0,0
11,11,row10432,0,0
2,2,row01099,0,0
5,5,row03575,0,0
6,6,row15857,0,0
4,4,row23525,0,0
8,8,row15018,0,0
7,7,row12635,0,0
8,8,row14258,0,0
2,2,row00980,0,0
4,4,row03160,0,0
7,7,row06390,0,0
10,10,row08851,0,0
4,4,row23346,0,0
7,7,row22431,0,0
5,5,row13051,0,0
7,7,row06145,0,0
8,8,row15101,0,0
2,2,row01730,0,0
11,11,row10763,0,0
8,8,row14967,0,0
9,9,row17995,0,0
9,9,row07711,0,0
12,12,row11211,0,0
11,11,row10401,0,0
5,5,row13274,0,0
4,4,row02808,0,0
11,11,row10019,0,0
7,7,row21941,0,0
10,10,row09396,0,0
6,6,row19083,0,0
0,0,row00234,0,0
11,11,row10915,0,0
8,8,row14915,0,0
8,8,row16851,0,0
7,7,row22816,0,0
0,0,row00120,0,0
11,11,row09899,0,0
11,11,row10679,0,0
6,6,row04746,0,0
0,0,row00453,0,0
6,6,row05870,0,0
10,10,row08692,0,0
7,7,row20640,0,0
8,8,row14084,0,0
6,6,row20551,0,0
8,8,row17592,0,0
11,11,row10357,0,0
10,10,row09564,0,0
4,4,row23226,0,0
6,6,row19552,0,0
7,7,row12541,0,0
7,7,row21086,0,0
5,5,row13563,0,0
12,12,row12267,0,0
2,2,row01486,0,0
5,5,row04204,0,0
10,10,row09469,0,0
8,8,row13897,0,0
5,5,row04344,0,0
6,6,row04728,0,0
8,8,row14995,0,0
7,7,row06690,0,0
4,4,row02843,0,0
4,4,row03094,0,0
7,7,row21089,0,0
9,9,row08231,0,0
7,7,row20794,0,0
6,6,row15365,0,0
5,5,row03532,0,0
5,5,row03807,0,0
8,8,row07619,0,0
7,7,row22164,0,0
6,6,row04730,0,0
5,5,row13206,0,0
6,6,row19584,0,0
7,7,row21733,0,0
7,7,row20914,0,0
7,7,row22223,0,0
10,10,row09281,0,0
8,8,row07301,0,0
7,7,row20966,0,0
11,11,row10898,0,0
6,6,row19005,0,0
4,4,row23616,0,0
12,12,row11340,0,0
7,7,row06255,0,0
5,5,row04457,0,0
6,6,row18656,0,0
3,3,row02133,0,0
12,12,row12218,0,0
11,11,row09823,0,0
12,12,row11450,0,0
7,7,row21719,0,0
10,10,row09266,0,0
8,8,row14176,0,0
5,5,row13205,0,0
7,7,row22893,0,0
7,7,row21517,0,0
12,12,row11584,0,0
6,6,row18855,0,0
7,7,row22145,0,0
11,11,row10940,0,0
1,1,row00674,0,0
10,10,row09350,0,0
7,7,row20820,0,0
2,2,row01449,0,0
11,11,row10107,0,0
7,7,row21080,0,0
8,8,row14351,0,0
7,7,row22423,0,0
7,7,row22200,0,0
9,9,row08653,0,0
8,8,row13994,0,0
11,11,row09675,0,0
11,11,row10985,0,0
11,11,row10126,0,0
10,10,row08959,0,0
5,5,row13240,0,0
5,5,row13646,0,0
6,6,row19309,0,0
8,8,row14247,0,0
8,8,row14302,0,0
5,5,row03677,0,0
5,5,row03545,0,0
4,4,row02997,0,0
12,12,row11059,0,0
8,8,row14998,0,0
0,0,row00076,0,0
2,2,row01526,0,0
5,5,row04215,0,0
1,1,row00713,0,0
9,9,row18487,0,0
10,10,row09080,0,0
9,9,row08614,0,0
3,3,row01911,0,0
5,5,row13167,0,0
9,9,row07729,0,0
12,12,row11794,0,0
4,4,row03194,0,0
7,7,row06170,0,0
7,7,row22151,0,0
0,0,row00085,0,0
11,11,row10738,0,0
6,6,row19306,0,0
9,9,row18385,0,0
5,5,row04404,0,0
6,6,row15546,0,0
7,7,row22567,0,0
3,3,row02245,0,0
3,3,row01888,0,0
2,2,row00926,0,0
8,8,row15069,0,0
6,6,row16054,0,0
12,12,row11328,0,0
2,2,row01221,0,0
2,2,row01166,0,0
0,0,row00006,0,0
9,9,row08157,0,0
4,4,row02908,0,0
12,12,row11297,0,0
8,8,row13965,0,0
9,9,row08587,0,0
1,1,row00733,0,0
5,5,row13368,0,0
9,9,row18592,0,0
12,12,row12154,0,0
2,2,row01057,0,0
6,6,row15923,0,0
6,6,row19526,0,0
5,5,row04044,0,0
2,2,row01074,0,0
11,11,row10317,0,0
2,2,row01766,0,0
8,8,row14013,0,0
6,6,row19787,0,0
11,11,row10173,0,0
3,3,row02370,0,0
7,7,row12866,0,0
9,9,row07898,0,0
8,8,row14097,0,0
11,11,row10171,0,0
12,12,row11582,0,0
8,8,row14709,0,0
7,7,row21989,0,0
5,5,row13229,0,0
1,1,row00600,0,0
7,7,row22291,0,0
1,1,row00856,0,0
4,4,row23536,0,0
5,5,row13046,0,0
7,7,row22603,0,0
11,11,row09811,0,0
8,8,row16891,0,0
3,3,row01804,0,0
6,6,row19116,0,0
6,6,row20173,0,0
12,12,row11199,0,0
5,5,row03522,0,0
7,7,row21374,0,0
8,8,row14956,0,0
5,5,row03992,0,0
7,7,row21485,0,0
10,10,row08760,0,0
10,10,row09342,0,0
8,8,row07290,0,0
11,11,row09758,0,0
5,5,row13711,0,0
10,10,row09434,0,0
2,2,row01604,0,0
8,8,row14875,0,0
10,10,row09134,0,0
1,1,row00774,0,0
7,7,row12965,0,0
8,8,row17107,0,0
8,8,row07081,0,0
9,9,row07910,0,0
6,6,row05906,0,0
6,6,row05634,0,0
9,9,row18168,0,0
0,0,row00253,0,0
1,1,row00686,0,0
12,12,row11506,0,0
6,6,row04641,0,0
8,8,row16836,0,0
6,6,row04931,0,0
3,3,row02348,0,0
9,9,row18192,0,0
7,7,row20909,0,0
4,4,row23455,0,0
5,5,row04206,0,0
8,8,row07072,0,0
12,12,row11431,0,0
12,12,row11288,0,0
7,7,row06130,0,0
7,7,row12800,0,0
7,7,row21659,0,0
0,0,row00363,0,0
5,5,row13128,0,0
6,6,row05363,0,0
3,3,row01815,0,0
0,0,row00288,0,0
4,4,row23291,0,0
5,5,row04137,0,0
6,6,row05286,0,0
12,12,row11489,0,0
11,11,row10559,0,0
7,7,row21723,0,0
12,12,row11180,0,0
4,4,row03031,0,0
7,7,row22198,0,0
9,9,row18290,0,0
11,11,row10637,0,0
4,4,row02976,0,0
3,3,row02443,0,0
7,7,row21229,0,0
6,6,row05995,0,0
12,12,row12014,0,0
2,2,row01724,0,0
12,12,row11884,0,0
9,9,row18572,0,0
6,6,row20439,0,0
8,8,row16722,0,0
3,3,row02466,0,0
6,6,row19449,0,0
2,2,row01108,0,0
5,5,row13197,0,0
6,6,row20144,0,0
9,9,row07769,0,0
8,8,row13841,0,0
6,6,row16220,0,0
2,2,row01398,0,0
3,3,row02122,0,0
7,7,row20690,0,0
4,4,row02989,0,0
11,11,row10146,0,0
8,8,row14146,0,0
12,12,row11356,0,0
4,4,row23305,0,0
2,2,row01684,0,0
11,11,row10425,0,0
5,5,row04460,0,0
6,6,row04888,0,0
3,3,row01860,0,0
9,9,row18269,0,0
10,10,row09139,0,0
11,11,row10743,0,0
8,8,row14628,0,0
8,8,row16692,0,0
8,8,row14076,0,0
8,8,row14631,0,0
6,6,row16155,0,0
11,11,row10197,0,0
2,2,row01378,0,0
7,7,row06414,0,0
5,5,row13625,0,0
6,6,row20281,0,0
8,8,row07022,0,0
9,9,row18514,0,0
12,12,row11466,0,0
5,5,row03656,0,0
11,11,row10398,0,0
10,10,row09044,0,0
7,7,row21571,0,0
11,11,row10656,0,0
4,4,row23331,0,0
4,4,row23669,0,0
8,8,row16915,0,0
6,6,row16617,0,0
6,6,row04519,0,0
7,7,row22048,0,0
11,11,row10790,0,0
7,7,row20879,0,0
6,6,row16423,0,0
5,5,row04262,0,0
1,1,row00670,0,0
4,4,row03154,0,0
9,9,row08139,0,0
12,12,row11300,0,0
8,8,row13852,0,0
1,1,row00771,0,0
8,8,row07021,0,0
12,12,row11836,0,0
1,1,row00618,0,0
9,9,row18560,0,0
8,8,row17340,0,0
0,0,row00122,0,0
6,6,row05916,0,0
1,1,row00494,0,0
8,8,row17099,0,0
12,12,row11478,0,0
2,2,row01594,0,0
12,12,row11352,0,0
0,0,row00464,0,0
2,2,row01318,0,0
5,5,row03493,0,0
11,11,row10063,0,0
12,12,row12201,0,0
4,4,row02481,0,0
7,7,row20811,0,0
12,12,row11456,0,0
2,2,row00975,0,0
2,2,row01256,0,0
7,7,row21891,0,0
7,7,row21040,0,0
0,0,row00240,0,0
12,12,row12035,0,0
12,12,row11201,0,0
11,11,row09654,0,0
9,9,row18147,0,0
8,8,row07033,0,0
11,11,row09616,0,0
8,8,row14208,0,0
10,10,row09495,0,0
2,2,row01701,0,0
0,0,row00470,0,0
7,7,row21799,0,0
6,6,row19300,0,0
1,1,row00804,0,0
12,12,row11094,0,0
10,10,row08982,0,0
12,12,row11906,0,0
4,4,row23562,0,0
0,0,row00420,0,0
8,8,row14603,0,0
2,2,row00938,0,0
7,7,row06831,0,0
6,6,row20137,0,0
12,12,row11657,0,0
12,12,row11207,0,0
6,6,row05583,0,0
6,6,row04870,0,0
0,0,row00119,0,0
7,7,row20704,0,0
11,11,row10633,0,0
8,8,row17383,0,0
7,7,row20703,0,0
2,2,row01611,0,0
6,6,row19774,0,0
4,4,row23266,0,0
7,7,row06354,0,0
6,6,row19695,0,0
9,9,row08501,0,0
8,8,row17108,0,0
11,11,row10469,0,0
7,7,row06938,0,0
2,2,row01396,0,0
5,5,row04237,0,0
8,8,row07238,0,0
11,11,row09792,0,0
2,2,row01024,0,0
3,3,row02030,0,0
11,11,row10310,0,0
12,12,row11401,0,0
8,8,row14134,0,0
11,11,row10846,0,0
8,8,row17428,0,0
8,8,row16895,0,0
2,2,row01743,0,0
12,12,row11714,0,0
1,1,row00813,0,0
8,8,row16946,0,0
10,10,row09399,0,0
4,4,row02508,0,0
2,2,row01196,0,0
7,7,row21737,0,0
9,9,row18633,0,0
12,12,row11312,0,0
7,7,row20863,0,0
8,8,row17118,0,0
8,8,row14195,0,0
10,10,row09085,0,0
2,2,row00959,0,0
5,5,row13313,0,0
11,11,row09614,0,0
11,11,row10611,0,0
8,8,row16930,0,0
9,9,row07874,0,0
11,11,row10239,0,0
6,6,row19521,0,0
9,9,row18230,0,0
5,5,row04167,0,0
5,5,row13489,0,0
6,6,row19431,0,0
8,8,row16896,0,0
12,12,row11005,0,0
9,9,row17877,0,0
5,5,row13083,0,0
6,6,row16198,0,0
6,6,row19123,0,0
6,6,row15845,0,0
6,6,row16549,0,0
2,2,row01293,0,0
6,6,row16534,0,0
12,12,row11554,0,0
8,8,row15113,0,0
9,9,row08161,0,0
8,8,row15111,0,0
6,6,row05442,0,0
7,7,row22579,0,0
